domain,keyword,search_volume_us,rank_absolute,ranking_url,page_pattern
coolperiodictable.com,helium element table,8100,43,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,helium in periodic table,8100,48,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,helium on periodic table,8100,48,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,helium on the periodic table,8100,58,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,helium periodic table,8100,52,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,how do i find oxidation numbers,8100,51,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,per-element
coolperiodictable.com,how do i find the oxidation number,8100,45,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,per-element
coolperiodictable.com,how to find a oxidation number,8100,54,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,other
coolperiodictable.com,ionic radius,8100,27,https://www.coolperiodictable.com/resources/solids/ionic-radius.php,other
coolperiodictable.com,ionization radius,8100,27,https://www.coolperiodictable.com/resources/solids/ionic-radius.php,trend
coolperiodictable.com,list of nonmetals on periodic table,8100,25,http://www.coolperiodictable.com/resources/nonmetals/other-nonmetals/,trend
coolperiodictable.com,metalloid elements periodic table,8100,29,https://www.coolperiodictable.com/resources/metalloids/,trend
coolperiodictable.com,metalloid in periodic table,8100,31,https://www.coolperiodictable.com/resources/metalloids/,trend
coolperiodictable.com,metalloid on periodic table,8100,37,https://www.coolperiodictable.com/resources/metalloids/,trend
coolperiodictable.com,metalloid periodic table,8100,33,https://www.coolperiodictable.com/resources/metalloids/,trend
coolperiodictable.com,metalloids in periodic table,8100,41,https://www.coolperiodictable.com/resources/metalloids/,per-element
coolperiodictable.com,metalloids in the periodic table,8100,47,https://www.coolperiodictable.com/resources/metalloids/,per-element
coolperiodictable.com,metalloids on a periodic table,8100,43,https://www.coolperiodictable.com/resources/metalloids/,other
coolperiodictable.com,metalloids on the periodic table,8100,51,https://www.coolperiodictable.com/resources/metalloids/,other
coolperiodictable.com,metalloids periodic table,8100,40,https://www.coolperiodictable.com/resources/metalloids/,other
coolperiodictable.com,name of groups in periodic table,8100,18,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,name of the periodic table groups,8100,12,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,names for periodic table groups,8100,14,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,names of groups in periodic table,8100,19,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,ne atomic number,8100,58,http://www.coolperiodictable.com/neon/,per-element
coolperiodictable.com,neon atomic number,8100,66,http://www.coolperiodictable.com/neon/,per-element
coolperiodictable.com,neons atomic number,8100,62,http://www.coolperiodictable.com/neon/,other
coolperiodictable.com,non metals elements periodic table,8100,31,https://www.coolperiodictable.com/resources/nonmetals/,trend
coolperiodictable.com,non metals from the periodic table,8100,32,https://www.coolperiodictable.com/resources/nonmetals/,trend
coolperiodictable.com,nonmetal elements on the periodic table,8100,40,https://www.coolperiodictable.com/resources/nonmetals/,trend
coolperiodictable.com,nonmetal on periodic table,8100,11,http://www.coolperiodictable.com/resources/nonmetals/other-nonmetals/,trend
coolperiodictable.com,nonmetals in periodic table,8100,48,https://www.coolperiodictable.com/resources/nonmetals/,trend
coolperiodictable.com,nonmetals in the periodic table,8100,27,https://www.coolperiodictable.com/resources/nonmetals/,trend
coolperiodictable.com,nonmetals on periodic table,8100,17,http://www.coolperiodictable.com/resources/nonmetals/other-nonmetals/,trend
coolperiodictable.com,nonmetals on the periodic table,8100,26,http://www.coolperiodictable.com/resources/nonmetals/other-nonmetals/,trend
coolperiodictable.com,nonmetals periodic table,8100,18,http://www.coolperiodictable.com/resources/nonmetals/other-nonmetals/,trend
coolperiodictable.com,periodic element zinc,8100,42,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,periodic table and group names,8100,18,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table and names of groups,8100,14,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table ba,8100,39,https://www.coolperiodictable.com/barium/,per-element
coolperiodictable.com,periodic table barium,8100,44,https://www.coolperiodictable.com/barium/,per-element
coolperiodictable.com,periodic table calcium,8100,27,https://www.coolperiodictable.com/calcium/,per-element
coolperiodictable.com,periodic table element ba,8100,39,https://www.coolperiodictable.com/barium/,per-element
coolperiodictable.com,periodic table element group names,8100,14,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table elements zinc,8100,42,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,periodic table for sulfur,8100,54,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,periodic table for zinc,8100,39,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,periodic table groups with names,8100,12,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table helium,8100,45,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,periodic table name of groups,8100,26,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table names of groups,8100,15,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table nonmetals,8100,35,http://www.coolperiodictable.com/resources/nonmetals/other-nonmetals/,trend
coolperiodictable.com,periodic table of elements and group names,8100,15,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table of elements ba,8100,37,https://www.coolperiodictable.com/barium/,per-element
coolperiodictable.com,periodic table of elements barium,8100,45,https://www.coolperiodictable.com/barium/,per-element
coolperiodictable.com,periodic table of elements ca,8100,28,https://www.coolperiodictable.com/calcium/,per-element
coolperiodictable.com,periodic table of elements calcium,8100,18,https://www.coolperiodictable.com/calcium/,per-element
coolperiodictable.com,periodic table of elements group names,8100,15,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table of elements helium,8100,51,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,periodic table of elements metalloids,8100,42,https://www.coolperiodictable.com/resources/metalloids/,other
coolperiodictable.com,periodic table of elements nonmetals,8100,11,http://www.coolperiodictable.com/resources/nonmetals/other-nonmetals/,trend
coolperiodictable.com,periodic table of elements sb,8100,61,https://www.coolperiodictable.com/antimony/,per-element
coolperiodictable.com,periodic table of elements sulfur,8100,47,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,periodic table of elements with group names,8100,16,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table of elements with metalloids,8100,40,https://www.coolperiodictable.com/resources/metalloids/,other
coolperiodictable.com,periodic table of elements zinc,8100,40,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,periodic table of elements zn,8100,32,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,periodic table of helium,8100,46,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,periodic table of nonmetals,8100,27,https://www.coolperiodictable.com/resources/nonmetals/,trend
coolperiodictable.com,periodic table of zinc,8100,41,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,periodic table sulfur,8100,49,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,periodic table with group names,8100,16,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table with names and groups,8100,35,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table with names of groups,8100,17,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table zinc,8100,37,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,periodic table zn,8100,37,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,royal gases,8100,38,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,sb element periodic table,8100,38,https://www.coolperiodictable.com/antimony/,per-element
coolperiodictable.com,sb in periodic table,8100,52,https://www.coolperiodictable.com/antimony/,per-element
coolperiodictable.com,silver atomic symbol,8100,63,https://coolperiodictable.com/silver/silver-facts/,per-element
coolperiodictable.com,silver element,8100,70,https://coolperiodictable.com/silver/silver-facts/,per-element
coolperiodictable.com,sulfur in periodic table,8100,48,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,sulfur on periodic table,8100,47,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,sulfur on the periodic table,8100,56,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,sulfur periodic table,8100,46,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,sulphur in periodic table,8100,43,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,sulphur periodic table,8100,43,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,table of elements ba,8100,38,https://www.coolperiodictable.com/barium/,per-element
coolperiodictable.com,table of elements calcium,8100,17,https://www.coolperiodictable.com/calcium/,per-element
coolperiodictable.com,table of elements metalloids,8100,29,https://www.coolperiodictable.com/resources/metalloids/,other
coolperiodictable.com,table of elements zinc,8100,29,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,timeline of atomic discovery,8100,25,http://coolperiodictable.com/timelines/atomicstructure/,other
coolperiodictable.com,timeline of the atom,8100,31,http://coolperiodictable.com/timelines/atomicstructure/,other
coolperiodictable.com,what halogens,8100,32,https://www.coolperiodictable.com/resources/nonmetals/halogens/,other
coolperiodictable.com,what is an oxidation number,8100,32,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,other
coolperiodictable.com,what is halogen atom,8100,24,https://www.coolperiodictable.com/resources/nonmetals/halogens/,trend
coolperiodictable.com,what is halogens,8100,21,https://www.coolperiodictable.com/resources/nonmetals/halogens/,other
coolperiodictable.com,what is the oxidation number,8100,55,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,other
coolperiodictable.com,zinc chemical element,8100,52,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zinc element table,8100,66,https://www.coolperiodictable.com/zinc/,per-element
coolperiodictable.com,zinc in periodic table,8100,38,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zinc on periodic table,8100,39,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zinc on the periodic table,8100,36,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zinc periodic symbol,8100,35,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zinc periodic table,8100,41,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zinc the element,8100,45,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zn element periodic table,8100,39,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zn in periodic table,8100,36,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zn on the periodic table,8100,42,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,zn periodic table,8100,32,https://www.coolperiodictable.com/zinc/zinc-facts/,per-element
coolperiodictable.com,acid in ph,6600,31,http://coolperiodictable.com/resources/acids-and-bases/pH-of-some-common-substances.php,per-element
coolperiodictable.com,acid ph,6600,53,http://coolperiodictable.com/resources/acids-and-bases/pH-of-some-common-substances.php,other
coolperiodictable.com,ag atomic number,6600,62,https://www.coolperiodictable.com/silver/,per-element
coolperiodictable.com,atomic mass of ir,6600,71,https://www.coolperiodictable.com/iridium/,per-element
coolperiodictable.com,atomic no of boron,6600,68,https://www.coolperiodictable.com/boron/,per-element
coolperiodictable.com,atomic number for silver,6600,51,https://www.coolperiodictable.com/silver/,per-element
coolperiodictable.com,atomic number of silver,6600,57,https://www.coolperiodictable.com/silver/,per-element
coolperiodictable.com,atomic number silver,6600,58,https://www.coolperiodictable.com/silver/,per-element
coolperiodictable.com,electron configuration ground state,6600,18,http://www.coolperiodictable.com/electron-configuration/ground-state-electron-configuration/,other
coolperiodictable.com,electron configuration in ground state,6600,50,http://www.coolperiodictable.com/electron-configuration/ground-state-electron-configuration/,per-element
coolperiodictable.com,electronic configuration in ground state,6600,48,http://www.coolperiodictable.com/electron-configuration/ground-state-electron-configuration/,per-element
coolperiodictable.com,element np,6600,57,https://www.coolperiodictable.com/neptunium/,per-element
coolperiodictable.com,element tb,6600,40,https://www.coolperiodictable.com/terbium/,per-element
coolperiodictable.com,element ti periodic table,6600,41,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,element u periodic table,6600,35,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,element xenon,6600,98,https://www.coolperiodictable.com/xenon/xenon-facts.php,per-element
coolperiodictable.com,elements he,6600,53,https://www.coolperiodictable.com/helium/,per-element
coolperiodictable.com,f element periodic table,6600,42,https://www.coolperiodictable.com/fluorine/,per-element
coolperiodictable.com,f on the periodic table,6600,52,https://www.coolperiodictable.com/fluorine/,per-element
coolperiodictable.com,f periodic table,6600,43,https://www.coolperiodictable.com/fluorine/,per-element
coolperiodictable.com,f periodic table element,6600,49,https://www.coolperiodictable.com/fluorine/,per-element
coolperiodictable.com,ground state electron configuration,6600,19,http://www.coolperiodictable.com/electron-configuration/ground-state-electron-configuration/,other
coolperiodictable.com,ground state of electron configuration,6600,34,http://www.coolperiodictable.com/electron-configuration/ground-state-electron-configuration/,other
coolperiodictable.com,hydrogen atom atomic mass,6600,66,https://www.coolperiodictable.com/hydrogen/,per-element
coolperiodictable.com,inner transition element,6600,9,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,inner transition elements,6600,28,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,inner transition metal,6600,33,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,inner transition metal elements,6600,32,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,inner transition metals,6600,33,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,label the periodic table groups,6600,41,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,labeled periodic table groups,6600,38,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,labeled periodic table with groups,6600,43,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,neptunium element,6600,53,https://www.coolperiodictable.com/neptunium/,per-element
coolperiodictable.com,ni element periodic table,6600,49,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,ni in periodic table,6600,39,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,ni periodic table,6600,36,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,nickel element periodic table,6600,52,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,nickel on periodic table,6600,47,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,nickel on the periodic table,6600,57,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,nitrogen atomic number,6600,61,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,nitrogen gas periodic table,6600,65,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,nitrogen in periodic table,6600,54,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,nitrogen on periodic table,6600,54,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,nitrogen on the periodic table,6600,59,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,nitrogen periodic table,6600,49,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,number of atoms in nitrogen,6600,82,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,oxidation levels periodic table,6600,3,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,oxidation number in periodic table,6600,4,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,per-element
coolperiodictable.com,oxidation number of elements in periodic table,6600,2,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,per-element
coolperiodictable.com,oxidation number on periodic table,6600,4,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,oxidation number periodic table,6600,10,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,other
coolperiodictable.com,oxidation numbers in periodic table,6600,3,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,per-element
coolperiodictable.com,oxidation numbers periodic table,6600,3,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,oxidation state in periodic table,6600,2,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,per-element
coolperiodictable.com,oxidation state periodic table,6600,2,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,oxidation states of elements periodic table,6600,5,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,oxidation states on periodic table,6600,3,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,oxidation states periodic table,6600,15,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,other
coolperiodictable.com,periodic chart quiz,6600,21,https://www.coolperiodictable.com/quiz/quiz.php,quiz
coolperiodictable.com,periodic table and oxidation numbers,6600,2,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,periodic table labeled with groups,6600,38,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table ni,6600,36,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,periodic table nickel,6600,47,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,periodic table nitrogen,6600,53,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,periodic table of elements f,6600,62,https://www.coolperiodictable.com/fluorine/,per-element
coolperiodictable.com,periodic table of elements ni,6600,34,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,periodic table of elements nickel,6600,45,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,periodic table of elements nitrogen,6600,54,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,periodic table of elements oxidation numbers,6600,3,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,periodic table of elements oxidation states,6600,2,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,periodic table of elements ti,6600,54,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,periodic table of elements titanium,6600,48,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,periodic table of elements uranium,6600,37,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,periodic table of elements with oxidation numbers,6600,2,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,periodic table of nitrogen,6600,54,https://www.coolperiodictable.com/nitrogen/,per-element
coolperiodictable.com,periodic table of oxidation numbers,6600,3,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,periodic table of oxidation states,6600,3,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,periodic table of uranium,6600,69,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,periodic table oxidation numbers,6600,9,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,other
coolperiodictable.com,periodic table oxidation states,6600,11,https://www.coolperiodictable.com/resources/chemical-formulas/monoatomic-ions-oxidation-numbers.php,other
coolperiodictable.com,periodic table titanium,6600,46,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,periodic table u element,6600,50,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,periodic table uranium,6600,51,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,periodic table with group labels,6600,42,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table with groups labeled,6600,42,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table with labeled groups,6600,37,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,periodic table with oxidation number,6600,3,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,periodic table with oxidation numbers,6600,2,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,periodic table with oxidation states,6600,2,https://www.coolperiodictable.com/resources/chemical-formulas/periodic-table-with-oxidation-numbers.php,other
coolperiodictable.com,ph and acidity,6600,63,http://coolperiodictable.com/resources/acids-and-bases/pH-of-some-common-substances.php,other
coolperiodictable.com,quiz about periodic table,6600,32,https://www.coolperiodictable.com/quiz/quiz.php,quiz
coolperiodictable.com,quiz about the periodic table,6600,32,https://www.coolperiodictable.com/quiz/quiz.php,quiz
coolperiodictable.com,quiz on periodic table,6600,33,https://www.coolperiodictable.com/quiz/quiz.php,quiz
coolperiodictable.com,s on the periodic table,6600,85,https://www.coolperiodictable.com/sulfur/sulfur-facts/,per-element
coolperiodictable.com,silver atomic number,6600,55,https://www.coolperiodictable.com/silver/,per-element
coolperiodictable.com,silver element atomic number,6600,55,https://www.coolperiodictable.com/silver/,per-element
coolperiodictable.com,silvers atomic number,6600,55,https://www.coolperiodictable.com/silver/,other
coolperiodictable.com,table of elements nickel,6600,46,https://www.coolperiodictable.com/nickel/,per-element
coolperiodictable.com,table of elements uranium,6600,40,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,thulium element,6600,54,https://www.coolperiodictable.com/thulium/,per-element
coolperiodictable.com,ti in periodic table,6600,42,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,ti on periodic table,6600,46,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,ti periodic table,6600,47,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,titanium element on the periodic table,6600,65,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,titanium element periodic table,6600,48,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,titanium element table,6600,47,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,titanium in periodic table,6600,50,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,titanium on periodic table,6600,47,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,titanium on the periodic table,6600,46,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,titanium periodic table,6600,46,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,titanium periodic table of elements,6600,55,https://coolperiodictable.com/titanium/,per-element
coolperiodictable.com,transition and inner transition elements,6600,26,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,transition and inner transition metals,6600,25,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,transition elements and inner transition elements,6600,27,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,transition metals and inner transition metals,6600,33,https://www.coolperiodictable.com/resources/metals/inner-transition-metals/,trend
coolperiodictable.com,uranium element periodic table,6600,53,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,uranium in periodic table,6600,46,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,uranium on periodic table,6600,49,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,uranium on the periodic table,6600,52,https://www.coolperiodictable.com/uranium/,per-element
coolperiodictable.com,uranium periodic table,6600,24,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,uranium table of elements,6600,47,https://www.coolperiodictable.com/uranium/uranium-facts/,per-element
coolperiodictable.com,what are groups on a periodic table,6600,15,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what are groups on the periodic table,6600,15,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what are noble gas,6600,37,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,trend
coolperiodictable.com,what are noble gases,6600,30,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,what are noble gasses,6600,41,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,what are noble.gases,6600,52,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,what are periodic table groups,6600,15,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what are the periodic table groups,6600,13,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what is a group in a periodic table,6600,16,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what is a group in periodic table,6600,15,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what is a group in the periodic table,6600,12,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what is a group on the periodic table,6600,13,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what is a group periodic table,6600,25,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what is a noble gases,6600,42,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,other
coolperiodictable.com,what is group in periodic table,6600,12,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what is groups in periodic table,6600,14,https://www.coolperiodictable.com/resources/periodic-table-groups/,trend
coolperiodictable.com,what is noble gas,6600,41,https://www.coolperiodictable.com/resources/nonmetals/noble-gas/,trend
coolperiodictable.com,where are nonmetals located on the periodic table,6600,29,https://www.coolperiodictable.com/resources/nonmetals/,trend
coolperiodictable.com,a l periodic table,5400,52,https://www.coolperiodictable.com/aluminium/,other
coolperiodictable.com,al element periodic table,5400,32,https://www.coolperiodictable.com/aluminium/,per-element
coolperiodictable.com,al in periodic table,5400,43,https://www.coolperiodictable.com/aluminium/,per-element
coolperiodictable.com,al in the periodic table,5400,59,https://www.coolperiodictable.com/aluminium/,per-element
coolperiodictable.com,al on the periodic table,5400,59,https://www.coolperiodictable.com/aluminium/,per-element
coolperiodictable.com,al periodic table,5400,28,https://www.coolperiodictable.com/aluminium/,per-element
coolperiodictable.com,alkaline earth metal periodic table,5400,17,https://coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
coolperiodictable.com,alkaline earth metals in periodic table,5400,57,https://coolperiodictable.com/resources/metals/alkali-metals/,trend
coolperiodictable.com,alkaline earth metals in the periodic table,5400,22,https://coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
coolperiodictable.com,alkaline earth metals on periodic table,5400,23,https://coolperiodictable.com/resources/metals/alkaline-earth-metals/,trend
